<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.22	10:00:00	0.64180	0.64257	0.64173	0.64230	1253	0	9
2025.08.22	11:00:00	0.64230	0.64314	0.64223	0.64300	1392	0	9
2025.08.22	12:00:00	0.64300	0.64311	0.64183	0.64191	1155	0	9
2025.08.22	13:00:00	0.64191	0.64201	0.64153	0.64178	818	0	9
2025.08.22	14:00:00	0.64177	0.64220	0.64163	0.64214	1056	0	9
2025.08.22	15:00:00	0.64214	0.64255	0.64212	0.64213	1474	0	9
2025.08.22	16:00:00	0.64212	0.64319	0.64208	0.64263	1764	0	9
2025.08.22	17:00:00	0.64295	0.64946	0.64290	0.64927	7166	0	9
2025.08.22	18:00:00	0.64926	0.65006	0.64828	0.64831	3199	0	9
2025.08.22	19:00:00	0.64830	0.64916	0.64829	0.64879	2426	0	9
2025.08.22	20:00:00	0.64880	0.64977	0.64880	0.64945	1783	0	9
2025.08.22	21:00:00	0.64943	0.64967	0.64885	0.64885	1283	0	9
2025.08.22	22:00:00	0.64886	0.64892	0.64846	0.64877	1284	0	9
2025.08.22	23:00:00	0.64877	0.64929	0.64868	0.64896	763	0	9
2025.08.25	00:00:00	0.64866	0.64951	0.64862	0.64900	539	0	9
2025.08.25	01:00:00	0.64901	0.64944	0.64835	0.64874	740	0	9
2025.08.25	02:00:00	0.64875	0.64892	0.64836	0.64842	783	0	9
2025.08.25	03:00:00	0.64845	0.64854	0.64796	0.64832	1320	0	9
2025.08.25	04:00:00	0.64832	0.64847	0.64713	0.64723	1533	0	9
2025.08.25	05:00:00	0.64723	0.64811	0.64719	0.64806	1020	0	9
2025.08.25	06:00:00	0.64806	0.64883	0.64806	0.64866	1127	0	9
2025.08.25	07:00:00	0.64866	0.64916	0.64866	0.64892	725	0	9
2025.08.25	08:00:00	0.64892	0.64954	0.64885	0.64922	953	0	9
2025.08.25	09:00:00	0.64923	0.65048	0.64923	0.65002	1635	0	9
2025.08.25	10:00:00	0.65001	0.65005	0.64856	0.64863	1722	0	9
2025.08.25	11:00:00	0.64862	0.64986	0.64861	0.64953	1354	0	9
2025.08.25	12:00:00	0.64953	0.64954	0.64860	0.64888	976	0	9
2025.08.25	13:00:00	0.64889	0.64913	0.64862	0.64896	926	0	9
2025.08.25	14:00:00	0.64896	0.64991	0.64894	0.64986	1177	0	9
2025.08.25	15:00:00	0.64986	0.64992	0.64910	0.64917	1440	0	9
2025.08.25	16:00:00	0.64917	0.65008	0.64885	0.64975	1746	0	9
2025.08.25	17:00:00	0.64975	0.65041	0.64952	0.64996	2185	0	9
2025.08.25	18:00:00	0.64997	0.65035	0.64955	0.64980	1815	0	9
2025.08.25	19:00:00	0.64980	0.64994	0.64941	0.64961	1490	0	9
2025.08.25	20:00:00	0.64960	0.64963	0.64898	0.64909	1321	0	9
2025.08.25	21:00:00	0.64909	0.64917	0.64822	0.64826	1193	0	9
2025.08.25	22:00:00	0.64828	0.64837	0.64774	0.64790	1422	0	9
2025.08.25	23:00:00	0.64788	0.64843	0.64788	0.64827	622	0	9
2025.08.26	00:00:00	0.64770	0.64823	0.64765	0.64804	440	0	15
2025.08.26	01:00:00	0.64807	0.64836	0.64802	0.64826	500	0	9
2025.08.26	02:00:00	0.64825	0.64834	0.64793	0.64812	475	0	9
2025.08.26	03:00:00	0.64812	0.64933	0.64785	0.64897	3828	0	9
2025.08.26	04:00:00	0.64897	0.64927	0.64743	0.64749	2485	0	9
2025.08.26	05:00:00	0.64749	0.64846	0.64746	0.64802	1645	0	9
2025.08.26	06:00:00	0.64803	0.64803	0.64706	0.64725	1452	0	9
2025.08.26	07:00:00	0.64722	0.64794	0.64713	0.64793	1210	0	9
2025.08.26	08:00:00	0.64792	0.64816	0.64777	0.64806	1439	0	9
2025.08.26	09:00:00	0.64805	0.64846	0.64697	0.64797	1994	0	9
2025.08.26	10:00:00	0.64797	0.64814	0.64699	0.64733	2229	0	9
2025.08.26	11:00:00	0.64733	0.64795	0.64728	0.64763	1844	0	9
2025.08.26	12:00:00	0.64763	0.64865	0.64762	0.64852	1414	0	9
2025.08.26	13:00:00	0.64852	0.64875	0.64814	0.64842	1220	0	9
2025.08.26	14:00:00	0.64842	0.64919	0.64835	0.64898	1308	0	9
2025.08.26	15:00:00	0.64899	0.64932	0.64846	0.64858	1895	0	9
2025.08.26	16:00:00	0.64858	0.64882	0.64802	0.64868	2112	0	9
2025.08.26	17:00:00	0.64870	0.64957	0.64837	0.64938	2430	0	9
2025.08.26	18:00:00	0.64938	0.64984	0.64928	0.64969	1763	0	9
2025.08.26	19:00:00	0.64970	0.65004	0.64948	0.64957	1298	0	9
2025.08.26	20:00:00	0.64957	0.64974	0.64934	0.64942	991	0	9
